SA22021_V1_00,SA22021_V1_00_NAME,SA22021_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM
145300,Mount Wellington North West,Mount Wellington North West,0.92465301,0.92465301
145400,Panmure Glen Innes Industrial,Panmure Glen Innes Industrial,2.01353639,2.01353639
145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,3.03065135,3.03065135
145600,Te Papapa,Te Papapa,0.711257616,0.711257616
145700,Stonefields East,Stonefields East,0.445666301,0.445666301
145800,Glen Innes East-Wai O Taiki Bay,Glen Innes East-Wai O Taiki Bay,1.397232964,1.397232964
145900,Penrose,Penrose,6.421098681,6.421098681
146000,Mount Wellington North East,Mount Wellington North East,0.727030758,0.727030758
146100,Māngere Bridge Ambury,Mangere Bridge Ambury,3.140070747,3.140070747
146200,Mount Wellington Ferndale,Mount Wellington Ferndale,0.857643884,0.857643884
146300,Point England,Point England,1.49144756,1.49144756
146400,Bucklands Beach North,Bucklands Beach North,1.383580825,1.383580825
146500,Mount Wellington East,Mount Wellington East,0.599520265,0.599520265
146600,Mount Wellington West,Mount Wellington West,0.779101415,0.779101415
146700,Panmure West,Panmure West,0.643537777,0.643537777
146800,Māngere Bridge,Mangere Bridge,1.618003724,1.618003724
146900,Oneroa East-Palm Beach,Oneroa East-Palm Beach,3.673547221,3.673547221
147000,Tamaki,Tamaki,1.29555064,1.29555064
147100,Panmure East,Panmure East,1.015448694,1.015448694
147200,Mount Wellington Central,Mount Wellington Central,1.209028771,1.209028771
147400,Sylvia Park,Sylvia Park,0.557101375,0.557101375
147500,Māngere Mountain View,Mangere Mountain View,1.697378263,1.697378263
147600,Surfdale,Surfdale,2.612943038,2.612943038
147700,Mount Wellington Industrial,Mount Wellington Industrial,3.332355264,3.332355264
147800,Half Moon Bay West,Half Moon Bay West,1.135813542,1.135813542
147900,Auckland Airport,Auckland Airport,23.05003709,23.05003709
148000,Eastern Beach,Eastern Beach,1.180890476,1.180890476
148100,Sunnyhills West-Pakuranga North,Sunnyhills West-Pakuranga North,1.625902228,1.625902228
148200,Favona North,Favona North,1.109137903,1.109137903
148300,Bucklands Beach Central,Bucklands Beach Central,0.578584441,0.578584441
148400,Farm Cove,Farm Cove,0.975799178,0.975799178
148500,Māngere North,Mangere North,0.716028368,0.716028368
148600,Favona West,Favona West,0.859354219,0.859354219
148700,Ostend,Ostend,3.913564982,3.913564982
148800,Half Moon Bay North East,Half Moon Bay North East,0.646030135,0.646030135
148900,Māngere West,Mangere West,0.942609154,0.942609154
149000,Pakuranga West,Pakuranga West,1.392961838,1.392961838
149100,Mount Wellington South West,Mount Wellington South West,0.6976063,0.6976063
149200,Sunnyhills East,Sunnyhills East,0.873398488,0.873398488
149300,Half Moon Bay South East,Half Moon Bay South East,0.836246634,0.836246634
149400,Favona East,Favona East,0.635685342,0.635685342
149500,Mount Wellington South East,Mount Wellington South East,0.673995882,0.673995882
149600,Ōtāhuhu Industrial,Otahuhu Industrial,1.84535771,1.84535771
149700,Bucklands Beach South,Bucklands Beach South,1.120443448,1.120443448
149800,Pakuranga Central,Pakuranga Central,1.126384174,1.126384174
149900,Āwhitu,Awhitu,221.5602815,221.5602815
150000,Harania North,Harania North,0.94437493,0.94437493
150100,Ōtāhuhu Central,Otahuhu Central,1.263178744,1.263178744
150200,Māngere Central,Mangere Central,1.445065206,1.445065206
150300,Ōtāhuhu North,Otahuhu North,0.725057662,0.725057662
150400,Howick West,Howick West,1.19288396,1.19288396
150500,Pakuranga Heights North West,Pakuranga Heights North West,0.762265276,0.762265276
150600,Mellons Bay,Mellons Bay,1.675973298,1.675973298
150700,Pakuranga Heights East,Pakuranga Heights East,1.789601565,1.789601565
150800,Sutton Park,Sutton Park,0.730663218,0.730663218
150900,Ōtāhuhu East,Otahuhu East,0.787144549,0.787144549
151000,Māngere South,Mangere South,0.833162812,0.833162812
151100,Onetangi,Onetangi,5.961640832,5.961640832
151200,Harania South,Harania South,0.776472204,0.776472204
151300,Highland Park (Auckland),Highland Park (Auckland),1.375675343,1.375675343
151400,Ōtāhuhu South West,Otahuhu South West,1.241646234,1.241646234
151500,Pakuranga Heights South West,Pakuranga Heights South West,0.973427086,0.973427086
151600,Māngere Mascot,Mangere Mascot,0.784569684,0.784569684
151700,Waiheke East,Waiheke East,87.58535079,87.58535079
151800,Massey Road West,Massey Road West,0.693521416,0.693521416
151900,Ōtāhuhu South,Otahuhu South,0.817919272,0.817919272
152000,Howick Central,Howick Central,0.857401862,0.857401862
152100,Massey Road North,Massey Road North,0.859577145,0.859577145
152200,Botany Downs West,Botany Downs West,0.813286359,0.813286359
152300,East Tamaki,East Tamaki,7.775079753,7.775079753
152400,Howick East,Howick East,1.109198257,1.109198257
152500,Burswood,Burswood,0.525492517,0.525492517
152600,Massey Road South,Massey Road South,0.324716357,0.324716357
152700,Middlemore,Middlemore,0.720225457,0.720225457
152800,Māngere South East,Mangere South East,4.327083374,4.327083374
152900,Botany Downs East,Botany Downs East,0.677351797,0.677351797
153000,Grange,Grange,1.433285204,1.433285204
153100,Golflands,Golflands,1.408522338,1.408522338
153200,Aorere North,Aorere North,0.330004056,0.330004056
153300,Māngere East,Mangere East,0.868645905,0.868645905
153400,Cockle Bay,Cockle Bay,1.7283242,1.7283242
153500,Ōtara West,Otara West,1.554870158,1.554870158
153600,Aorere Central,Aorere Central,0.619860732,0.619860732
153700,Northpark North,Northpark North,0.861219985,0.861219985
153800,Somerville,Somerville,1.556065994,1.556065994
153900,Northpark South,Northpark South,0.706703959,0.706703959
154000,Papatoetoe North,Papatoetoe North,0.993274291,0.993274291
154100,Dingwall,Dingwall,0.826900825,0.826900825
154200,Aorere South,Aorere South,1.239862723,1.239862723
154300,Shelly Park,Shelly Park,1.231603205,1.231603205
154400,Ōtara Central,Otara Central,1.520917657,1.520917657
154500,Huntington Park,Huntington Park,0.436022474,0.436022474
154600,Botany Central,Botany Central,0.469671071,0.469671071
154700,Botany North,Botany North,0.924925916,0.924925916
154800,Papatoetoe West,Papatoetoe West,1.22430316,1.22430316
154900,Papatoetoe Central,Papatoetoe Central,1.457561028,1.457561028
155000,Sunkist Bay,Sunkist Bay,1.527950767,1.527950767
155100,Ōtara East,Otara East,0.867845412,0.867845412
155200,Redcastle,Redcastle,0.555792834,0.555792834
155300,Botany East,Botany East,0.781450494,0.781450494
155400,Botany South,Botany South,0.749380282,0.749380282
155500,Manukau Central,Manukau Central,11.40700428,11.40700428
155600,Papatoetoe East,Papatoetoe East,1.068592426,1.068592426
155700,Ōtara South,Otara South,0.801871219,0.801871219
155800,Ferguson,Ferguson,0.986877842,0.986877842
155900,Papatoetoe South West,Papatoetoe South West,0.828596121,0.828596121
156000,Botany Junction,Botany Junction,2.47925104,2.47925104
156100,Dannemora North,Dannemora North,0.54833335,0.54833335
156200,Papatoetoe South,Papatoetoe South,0.795963842,0.795963842
156300,East Tamaki Heights,East Tamaki Heights,1.232041584,1.232041584
156400,Te Puru,Te Puru,7.294526103,7.294526103
156500,Puhinui North,Puhinui North,0.703263373,0.703263373
156600,Dannemora South,Dannemora South,0.638388549,0.638388549
156700,Puhinui South,Puhinui South,0.526109921,0.526109921
156800,Rongomai West,Rongomai West,0.485072041,0.485072041
156900,Baverstock,Baverstock,1.090603517,1.090603517
157000,Puhinui East,Puhinui East,0.604101374,0.604101374
157100,Turanga,Turanga,84.95987482,84.95987482
157200,Rongomai East,Rongomai East,0.581195557,0.581195557
157300,Ormiston North,Ormiston North,2.301509623,2.301509623
157400,Maraetai,Maraetai,6.876366167,6.876366167
157500,Chapel Downs,Chapel Downs,0.760116471,0.760116471
157600,Wiri West,Wiri West,8.041009708,8.041009708
157700,Clover Park North,Clover Park North,0.924452396,0.924452396
157800,Mission Heights North,Mission Heights North,1.072640443,1.072640443
157900,Clover Park South,Clover Park South,1.183162274,1.183162274
158000,Donegal Park,Donegal Park,0.907696707,0.907696707
158100,Ormiston South,Ormiston South,1.703950373,1.703950373
158200,Mission Heights South,Mission Heights South,0.869894769,0.869894769
158300,Hilltop (Auckland),Hilltop (Auckland),1.143478151,1.143478151
158400,Wiri East,Wiri East,1.368478946,1.368478946
158500,Goodwood Heights,Goodwood Heights,1.281572578,1.281572578
158600,Ormiston East,Ormiston East,4.41428309,4.41428309
158700,Clendon Park North,Clendon Park North,0.74920255,0.74920255
158800,Burbank,Burbank,0.648508081,0.648508081
158900,Tuscany Heights,Tuscany Heights,6.628869511,6.628869511
159000,Totara Heights,Totara Heights,0.854430893,0.854430893
159100,Homai East,Homai East,0.712468026,0.712468026
159200,Homai West,Homai West,0.911996332,0.911996332
159300,The Gardens (Auckland),The Gardens (Auckland),4.089066509,4.089066509
159400,Clarks Beach,Clarks Beach,2.673528656,2.673528656
159500,Clendon Park West,Clendon Park West,0.594086042,0.594086042
159600,Hillpark North,Hillpark North,0.659707801,0.659707801
159700,Clendon Park East,Clendon Park East,0.462837064,0.462837064
159800,Karaka Creek,Karaka Creek,34.7791883,34.7791883
159900,Rowandale West,Rowandale West,0.687392078,0.687392078
160000,Rowandale East,Rowandale East,0.831099323,0.831099323
160100,Manurewa Central,Manurewa Central,1.073992365,1.073992365
160200,Weymouth North,Weymouth North,1.018850953,1.018850953
160300,Hillpark South,Hillpark South,1.087414792,1.087414792
160400,Alfriston,Alfriston,1.952256364,1.952256364
160500,Weymouth East,Weymouth East,0.987906477,0.987906477
160600,Leabank,Leabank,1.489713757,1.489713757
160700,Weymouth South,Weymouth South,1.058061062,1.058061062
160800,Manurewa East,Manurewa East,0.828303574,0.828303574
160900,Manurewa South,Manurewa South,1.217044142,1.217044142
161000,Randwick Park East,Randwick Park East,0.747261233,0.747261233
161100,Wattle Downs West,Wattle Downs West,1.477232387,1.477232387
161200,Wattle Downs North,Wattle Downs North,0.559951389,0.559951389
161300,Randwick Park West,Randwick Park West,0.704153336,0.704153336
161400,Kingseat-Karaka,Kingseat-Karaka,86.68334808,86.68334808
161500,Wattle Downs East,Wattle Downs East,1.016530385,1.016530385
161600,Takanini North,Takanini North,5.278099804,5.278099804
161700,Takanini Industrial,Takanini Industrial,0.880698044,0.880698044
161800,Conifer Grove West,Conifer Grove West,1.58524566,1.58524566
161900,Conifer Grove East,Conifer Grove East,0.6494035,0.6494035
162000,Takanini West,Takanini West,0.686327497,0.686327497
162100,Takanini South,Takanini South,2.31946548,2.31946548
162200,Takanini Central,Takanini Central,1.075897842,1.075897842
162300,Ardmore,Ardmore,44.27070887,44.27070887
162400,Glenbrook,Glenbrook,53.15872794,53.15872794
162500,Hingaia,Hingaia,3.613525041,3.613525041
162600,Takanini South East,Takanini South East,1.467712229,1.467712229
162700,Kawakawa Bay-Orere,Kawakawa Bay-Orere,208.7652351,208.7652351
162800,Papakura West,Papakura West,0.56056305,0.56056305
162900,Clevedon,Clevedon,49.97190704,49.97190704
163000,Papakura North,Papakura North,1.248916902,1.248916902
163100,Pahurehure,Pahurehure,1.207018757,1.207018757
163200,Papakura Central,Papakura Central,1.565215982,1.565215982
163300,Papakura North East,Papakura North East,1.487862239,1.487862239
163400,Karaka Lakes,Karaka Lakes,3.328488653,3.328488653
163500,Papakura Kelvin,Papakura Kelvin,1.017076447,1.017076447
163600,Papakura Massey Park,Papakura Massey Park,0.894103968,0.894103968
163700,Rosehill,Rosehill,1.545109973,1.545109973
163801,Patumāhoe,Patumahoe,1.817852311,1.817852311
163802,Patumāhoe Rural,Patumahoe Rural,32.56114264,32.56114264
163900,Papakura East,Papakura East,2.018298458,2.018298458
164000,Ōpaheke,Opaheke,1.108635194,1.108635194
164100,Papakura Industrial,Papakura Industrial,1.538134903,1.538134903
164200,Red Hill,Red Hill,2.102330985,2.102330985
164300,Drury,Drury,10.3929352,10.3929352
164400,Tamakae,Tamakae,1.340962528,1.340962528
164500,Hamilton Estate,Hamilton Estate,2.259364916,2.259364916
164600,Drury Rural,Drury Rural,36.02148338,36.02148338
164700,Waiuku Central,Waiuku Central,1.131497188,1.131497188
164800,Waiuku East,Waiuku East,0.83260925,0.83260925
164900,Kendallvale,Kendallvale,2.144617582,2.144617582
165000,Puni,Puni,38.19169439,38.19169439
165100,Ramarama,Ramarama,43.61293334,43.61293334
165200,Hunua,Hunua,77.83519712,77.83519712
165300,Pukekohe North West,Pukekohe North West,4.782815522,4.782815522
165400,Anselmi Ridge,Anselmi Ridge,7.534078259,7.534078259
165500,Pukekohe West,Pukekohe West,2.207260595,2.207260595
165600,Cape Hill,Cape Hill,0.716479353,0.716479353
165700,Rosa Birch Park,Rosa Birch Park,0.791705245,0.791705245
165800,Rooseville Park,Rooseville Park,1.346804175,1.346804175
165900,Cloverlea (Auckland),Cloverlea (Auckland),2.377818186,2.377818186
166000,Pukekohe Central,Pukekohe Central,2.938889049,2.938889049
166100,Pukekohe Hospital,Pukekohe Hospital,0.734859255,0.734859255
166200,Buckland,Buckland,8.624454839,8.624454839
166300,Bombay Hills,Bombay Hills,31.67148975,31.67148975
166400,Ararimu,Ararimu,90.92541526,90.92541526
166500,Colville,Colville,543.1376471,543.1376471
166600,Islands Thames-Coromandel District,Islands Thames-Coromandel District,35.41107305,35.41107305
166700,Coromandel,Coromandel,10.88718323,10.88718323
166900,Mercury Bay North,Mercury Bay North,305.281825,305.281825
167000,Whitianga North,Whitianga North,12.51341411,12.51341411
167100,Whitianga South,Whitianga South,4.826872357,4.826872357
167200,Thames Coast,Thames Coast,116.1011292,116.1011292
167300,Cooks Beach-Ferry Landing,Cooks Beach-Ferry Landing,2.694623511,2.694623511
167400,Mercury Bay South,Mercury Bay South,359.3935008,359.3935008
167500,Kauaeranga,Kauaeranga,180.5328169,180.5328169
167600,Thames North,Thames North,2.634502769,2.634502769
167700,Thames Central,Thames Central,1.260651589,1.260651589
167800,Thames South,Thames South,3.291532314,3.291532314
167900,Hikuai,Hikuai,284.1515896,284.1515896
168000,Totora-Kopu,Totora-Kopu,8.362966098,8.362966098
168100,Tairua,Tairua,4.172254409,4.172254409
168200,Pauanui,Pauanui,9.904360644,9.904360644
168300,Matatoki-Puriri,Matatoki-Puriri,161.0741017,161.0741017
168400,Whangamatā Rural,Whangamata Rural,153.6740085,153.6740085
168500,Whangamatā,Whangamata,8.460853603,8.460853603
168600,Miranda-Pūkorokoro,Miranda-Pukorokoro,81.33668449,81.33668449
168700,Hauraki Plains North,Hauraki Plains North,178.8284669,178.8284669
168800,Hauraki Plains East,Hauraki Plains East,90.69076082,90.69076082
168900,Ngatea,Ngatea,3.350318515,3.350318515
169000,Hauraki Plains South,Hauraki Plains South,251.3449093,251.3449093
169100,Paeroa Rural,Paeroa Rural,272.5929765,272.5929765
169200,Paeroa,Paeroa,6.869612439,6.869612439
169300,Waihi Rural,Waihi Rural,375.7155189,375.7155189
169400,Waihi North,Waihi North,2.637873574,2.637873574
169500,Waihi East,Waihi East,4.077868244,4.077868244
169600,Waihi South,Waihi South,2.688537424,2.688537424
169700,Aka Aka,Aka Aka,186.9354706,186.9354706
169800,Mangatangi,Mangatangi,258.1860942,258.1860942
169900,Tuakau Rural,Tuakau Rural,45.99252296,45.99252296
170000,Tuakau North,Tuakau North,2.695566059,2.695566059
170100,Onewhero,Onewhero,205.3898505,205.3898505
170200,Pōkeno Rural,Pokeno Rural,84.94506375,84.94506375
170300,Tuakau South,Tuakau South,2.659152121,2.659152121
170400,Port Waikato-Waikaretu,Port Waikato-Waikaretu,210.1351724,210.1351724
170500,Pōkeno,Pokeno,10.10315285,10.10315285
170600,Pukekawa,Pukekawa,140.891619,140.891619
170700,Maramarua,Maramarua,267.6397769,267.6397769
170801,Rangiriri,Rangiriri,130.8163251,166.2480756
170802,Te Kauwhata West,Te Kauwhata West,6.549553007,6.549553007
170900,Te Ākau,Te Akau,804.1072809,816.0005281
171100,Te Kauwhata,Te Kauwhata,1.739085172,1.739085172
171200,Huntly Rural,Huntly Rural,350.6952469,350.6952469
171300,Waerenga,Waerenga,261.7450861,261.7450861
171400,Huntly West,Huntly West,5.774559917,5.774559917
171500,Huntly East,Huntly East,11.3350197,11.3350197
171600,Raglan,Raglan,4.902059226,4.902059226
171700,Whitikahu,Whitikahu,253.6317235,253.6317235
171801,Te Uku,Te Uku,500.1510252,500.1510252
171802,Whale Bay,Whale Bay,48.74079722,48.74079722
171900,Taupiri-Lake Kainui,Taupiri-Lake Kainui,47.1799019,47.1799019
172000,Ngāruawāhia North,Ngaruawahia North,3.712336987,3.712336987
172100,Ngāruawāhia Central,Ngaruawahia Central,3.847787355,3.847787355
172200,Ngāruawāhia South,Ngaruawahia South,4.420984525,4.420984525
172300,Kainui-Gordonton,Kainui-Gordonton,88.43008785,88.43008785
172400,Te Kowhai,Te Kowhai,44.94852459,44.94852459
172500,Whatawhata West,Whatawhata West,50.70019789,50.70019789
172600,Horotiu,Horotiu,3.230285019,3.230285019
172700,Horsham Downs,Horsham Downs,15.79222946,15.79222946
172800,Whatawhata East,Whatawhata East,47.45543975,47.45543975
172900,Rotokauri,Rotokauri,15.64423583,15.64423583
173000,Hamilton Park,Hamilton Park,46.31843096,46.31843096
173100,Eureka-Tauwhare,Eureka-Tauwhare,135.5680687,135.5680687
173200,Tamahere North,Tamahere North,18.67398459,18.67398459
173300,Pukemoremore,Pukemoremore,43.27709014,43.27709014
173400,Tamahere South,Tamahere South,38.83651171,38.83651171
173500,Tahuna-Mangateparu,Tahuna-Mangateparu,238.922878,238.922878
173600,Mangaiti,Mangaiti,258.1019218,258.1019218
173700,Tatuanui,Tatuanui,144.461936,144.461936
173800,Tahuroa,Tahuroa,181.842837,181.842837
173900,Morrinsville East,Morrinsville East,3.877149445,3.877149445
174000,Morrinsville West,Morrinsville West,3.903339636,3.903339636
174100,Te Aroha East,Te Aroha East,4.68067447,4.68067447
174200,Te Aroha West,Te Aroha West,6.293379768,6.293379768
174300,Waihou-Manawaru,Waihou-Manawaru,140.781154,140.781154
174400,Waitoa-Ngarua,Waitoa-Ngarua,107.2543189,107.2543189
174500,Richmond Downs-Wardville,Richmond Downs-Wardville,206.7450825,206.7450825
174600,Waharoa-Peria,Waharoa-Peria,74.21073867,74.21073867
174700,Okauia,Okauia,119.9248285,119.9248285
174800,Hinuera,Hinuera,130.2149574,130.2149574
174900,Matamata North,Matamata North,2.131924096,2.131924096
175000,Matamata South,Matamata South,4.026055569,4.026055569
175100,Te Poi,Te Poi,127.9805086,127.9805086
175200,Te Rapa North,Te Rapa North,9.230128672,9.230128672
175300,Flagstaff North,Flagstaff North,1.764183295,1.764183295
175400,Rotokauri-Waiwhakareke,Rotokauri-Waiwhakareke,7.100909468,7.100909468
175500,Flagstaff South,Flagstaff South,1.638747818,1.638747818
175600,Rototuna North,Rototuna North,2.664643606,2.664643606
175700,Pukete West,Pukete West,0.839718202,0.839718202
175800,Flagstaff East,Flagstaff East,1.80594592,1.80594592
175900,Rototuna Central,Rototuna Central,1.443747041,1.443747041
176000,Pukete East,Pukete East,1.091344295,1.091344295
176100,Te Manatu,Te Manatu,1.325911028,1.325911028
176200,Rototuna South,Rototuna South,1.977672269,1.977672269
176300,Te Rapa South,Te Rapa South,3.929371325,3.929371325
176400,Saint Andrews West,Saint Andrews West,1.005952449,1.005952449
176500,Saint Andrews East,Saint Andrews East,1.594183797,1.594183797
176600,Queenwood (Hamilton City),Queenwood (Hamilton City),1.48862884,1.48862884
176700,St James,St James,0.733927286,0.733927286
176800,Crawshaw,Crawshaw,0.863983316,0.863983316
176900,Huntington,Huntington,1.262505551,1.262505551
177000,Western Heights (Hamilton City),Western Heights (Hamilton City),1.071521172,1.071521172
177100,Nawton West,Nawton West,1.090061105,1.090061105
177200,Nawton East,Nawton East,1.318509309,1.318509309
177300,Chartwell,Chartwell,0.896750025,0.896750025
177400,Forest Lake (Hamilton City),Forest Lake (Hamilton City),1.228100259,1.228100259
177500,Chedworth,Chedworth,0.877468796,0.877468796
177600,Beerescourt,Beerescourt,1.020124449,1.020124449
177700,Miropiko,Miropiko,2.078990108,2.078990108
177800,Porritt,Porritt,1.233908314,1.233908314
177900,Dinsdale North,Dinsdale North,1.52121055,1.52121055
178000,Maeroa,Maeroa,1.279882669,1.279882669
178100,Dinsdale South,Dinsdale South,1.561040001,1.561040001
178200,Fairfield (Hamilton City),Fairfield (Hamilton City),1.399125079,1.399125079
178300,Whitiora,Whitiora,0.905547163,0.905547163
178400,Enderley North,Enderley North,0.695236636,0.695236636
178500,Fairview Downs,Fairview Downs,1.122695319,1.122695319
178600,Temple View,Temple View,4.373067567,4.373067567
178700,Swarbrick,Swarbrick,0.505705866,0.505705866
178800,Kahikatea,Kahikatea,0.977554544,0.977554544
178900,Frankton Junction,Frankton Junction,3.340970277,3.340970277
179000,Kirikiriroa,Kirikiriroa,0.509472042,0.509472042
179100,Enderley South,Enderley South,0.765754611,0.765754611
179200,Ruakura,Ruakura,9.024627524,9.024627524
179300,Claudelands,Claudelands,1.383740941,1.383740941
179400,Hamilton Central,Hamilton Central,1.15979791,1.15979791
179500,Hamilton Lake,Hamilton Lake,1.864356674,2.427955724
179600,Peachgrove,Peachgrove,1.435712896,1.435712896
179700,Hamilton East Village,Hamilton East Village,1.321224624,1.321224624
179800,Hamilton West,Hamilton West,0.914664556,0.914664556
179900,Greensboro,Greensboro,0.466309536,0.466309536
180000,Hamilton East Cook,Hamilton East Cook,0.733584447,0.733584447
180100,Melville North,Melville North,0.688334905,0.688334905
180200,Hamilton East,Hamilton East,2.221222132,2.221222132
180300,Melville South,Melville South,0.989983748,0.989983748
180400,Deanwell,Deanwell,0.670204937,0.670204937
180500,Bader,Bader,1.097109937,1.097109937
180600,Hillcrest West (Hamilton City),Hillcrest West (Hamilton City),0.870606068,0.870606068
180700,Hillcrest East (Hamilton City),Hillcrest East (Hamilton City),1.017168029,1.017168029
180800,Silverdale (Hamilton City),Silverdale (Hamilton City),0.802221815,0.802221815
180900,Glenview,Glenview,0.894602113,0.894602113
181000,Resthill,Resthill,1.121366025,1.121366025
181100,Fitzroy,Fitzroy,1.489444291,1.489444291
181200,Riverlea,Riverlea,1.739465362,1.739465362
181300,Peacockes,Peacockes,6.932859468,6.932859468
181400,Te Pahu,Te Pahu,158.1554226,158.1554226
181500,Ngahinapouri,Ngahinapouri,73.93902012,73.93902012
181600,Lake Cameron,Lake Cameron,51.51518948,51.51518948
181700,Lake Ngaroto,Lake Ngaroto,94.57959744,94.57959744
181800,Kaipaki,Kaipaki,36.52262344,36.52262344
181900,Pirongia,Pirongia,3.269911388,3.269911388
182000,Hautapu Rural,Hautapu Rural,14.70810527,14.70810527
182100,Pokuru,Pokuru,109.1929736,109.1929736
182200,Te Rahu,Te Rahu,55.23001868,55.23001868
182300,Fencourt,Fencourt,25.19694377,25.19694377
182400,Hautapu,Hautapu,7.436047379,7.436047379
182500,Karapiro,Karapiro,190.8126217,190.8126217
182600,Cambridge North,Cambridge North,1.810578314,1.810578314
182700,Cambridge West,Cambridge West,2.23247271,2.23247271
182800,Cambridge East,Cambridge East,1.584858605,1.584858605
182900,Cambridge Park-River Garden,Cambridge Park-River Garden,3.014537805,3.014537805
183000,Oaklands-St Kilda,Oaklands-St Kilda,1.682388753,1.682388753
183100,Pukerimu,Pukerimu,77.2452994,77.2452994
183200,Cambridge Central,Cambridge Central,2.811501267,2.811501267
183300,Te Awamutu North,Te Awamutu North,2.817946725,2.817946725
183400,Te Awamutu West,Te Awamutu West,0.782658316,0.782658316
183500,Leamington West,Leamington West,1.262307519,1.262307519
183600,Goodfellow Park,Goodfellow Park,0.949618062,0.949618062
183700,Leamington South,Leamington South,2.244612616,2.244612616
183800,Leamington Central,Leamington Central,1.19303235,1.19303235
183900,Leamington East,Leamington East,1.414113671,1.414113671
184000,Te Awamutu Stadium,Te Awamutu Stadium,1.165844417,1.165844417
184100,Te Awamutu Central,Te Awamutu Central,0.712406257,0.712406257
184200,Pekerau,Pekerau,2.775828679,2.775828679
184300,Fraser Street,Fraser Street,1.135120748,1.135120748
184400,Sherwin Park,Sherwin Park,2.139039796,2.139039796
184500,St Leger,St Leger,7.854300875,7.854300875
184600,Rotoorangi,Rotoorangi,182.1974934,182.1974934
184700,Tokanui,Tokanui,23.68488397,23.68488397
184800,Kihikihi Central,Kihikihi Central,2.238245172,2.238245172
184900,Maungatautari,Maungatautari,113.0037551,113.0037551
185000,Rotongata,Rotongata,211.5537848,211.5537848
185200,Pirongia Forest,Pirongia Forest,490.7903286,490.7903286
185300,Honikiwi,Honikiwi,245.6187405,245.6187405
185400,Te Kawa,Te Kawa,114.618531,114.618531
185500,Otorohanga,Otorohanga,5.074121421,5.074121421
185600,Maihiihi,Maihiihi,469.055972,469.055972
185700,Puniu,Puniu,674.0219323,674.0219323
185800,Tā«rau,Tirau,293.0993789,293.0993789
185900,Putāruru Rural,Putaruru Rural,555.799265,555.799265
186000,Putāruru,Putaruru,6.812218133,6.812218133
186100,Kinleith,Kinleith,947.5193779,947.5193779
186200,Paraonui,Paraonui,2.360863958,2.360863958
186300,Parkdale,Parkdale,2.537850348,2.537850348
186400,Matarawa,Matarawa,1.962367065,1.962367065
186500,Stanley Park,Stanley Park,1.154859284,1.154859284
186600,Strathmore (South Waikato District),Strathmore (South Waikato District),1.248910138,1.248910138
186700,Tokoroa Central,Tokoroa Central,4.701970238,4.701970238
186800,Moananui,Moananui,1.678898649,1.678898649
187000,Herangi,Herangi,1668.238207,1668.238207
187100,Hangatiki,Hangatiki,326.4591971,326.4591971
187200,Aria,Aria,531.7579221,531.7579221
187300,Te Kuiti West,Te Kuiti West,2.591583706,2.591583706
187400,Te Kuiti East,Te Kuiti East,5.820111899,5.820111899
187500,Waipa Valley,Waipa Valley,817.6497455,817.6497455
187600,Tiroa,Tiroa,182.315713,182.315713
187700,Marotiri,Marotiri,744.1910062,744.1910062
187800,Ohakuri,Ohakuri,542.9502634,542.9502634
187900,Lake Taupo Bays,Lake Taupo Bays,1154.298942,1169.990477
188000,Mapara,Mapara,140.6657422,140.6657422
188100,Inland water Lake Taupo,Inland water Lake Taupo,0,615.1103724
188200,Wairakei-Broadlands,Wairakei-Broadlands,409.9954035,409.9954035
188300,Acacia Bay,Acacia Bay,7.149629892,7.149629892
188400,Brentwood (Taupo District),Brentwood (Taupo District),3.555826043,3.555826043
188500,Nukuhau-Rangatira Park,Nukuhau-Rangatira Park,2.869303371,2.869303371
188600,Taupō Central West,Taupo Central West,1.368315489,1.368315489
188700,Tauhara,Tauhara,11.70953553,11.70953553
188800,Taupō Central East,Taupo Central East,1.095046467,1.095046467
188900,Mountview,Mountview,1.124415268,1.124415268
189000,Bird Area,Bird Area,1.180611506,1.180611506
189100,Hilltop (Taupo District),Hilltop (Taupo District),2.504247518,2.504247518
189200,Waipahihi,Waipahihi,2.553629232,2.553629232
189300,Richmond Heights,Richmond Heights,1.372492914,1.372492914
189400,Wharewaka,Wharewaka,6.461958664,6.461958664
189500,Kaimanawa,Kaimanawa,1342.255643,1342.255643
189600,Waitahanui,Waitahanui,119.7872825,119.7872825
189700,Tūrangi,Turangi,7.532277056,7.532277056
189800,Rangataiki,Rangataiki,996.271437,996.271437
189900,Taharua,Taharua,784.2388482,784.2388482
190000,Te More,Te More,47.9225809,47.9225809
190100,Waiau,Waiau,36.09213721,36.09213721
190200,Waihi Beach-Bowentown,Waihi Beach-Bowentown,6.313991473,6.313991473
190300,Tahawai,Tahawai,82.11494768,82.11494768
190400,Athenree,Athenree,1.263472005,1.263472005
190500,Aongatete,Aongatete,164.8060423,164.8060423
190600,Katikati,Katikati,9.533353437,9.533353437
190800,Matakana Island,Matakana Island,64.55839579,64.55839579
190900,Pahoia,Pahoia,112.7978024,112.7978024
191000,Omokoroa,Omokoroa,3.826093355,3.826093355
191100,Omokoroa Rural,Omokoroa Rural,7.938628079,7.938628079
191200,Te Puna,Te Puna,18.16121161,18.16121161
